total_value,asset_value,funds,risk,return,win_rate,trades,positions,date
60157,52130,8027,0.9618,1.0101,0.4772,15690,18,2022-02-09
59789,54073,5715,0.9645,1.0451,0.519,15691,20,2022-02-10
59661,47774,11887,0.966,0.9925,0.5155,15696,18,2022-02-11
58913,44583,14330,0.9662,0.9681,0.5155,15701,16,2022-02-14
58813,49832,8981,0.9642,0.9783,0.4797,15703,17,2022-02-15
58946,48833,10113,0.9613,0.9685,0.4797,15707,16,2022-02-16
58893,49443,9450,0.9598,1.0095,0.4857,15710,16,2022-02-17
58411,46939,11472,0.959,0.9984,0.4524,15715,14,2022-02-18
58327,43828,14499,0.9591,0.9933,0.4629,15719,13,2022-02-22
57500,44743,12757,0.957,0.9475,0.4017,15722,13,2022-02-23
55889,44144,11745,0.954,0.97,0.3898,15724,14,2022-02-24
56898,37187,19710,0.9506,0.9812,0.3993,15730,11,2022-02-25
57717,43209,14509,0.9504,1.0432,0.4452,15731,13,2022-02-28
58522,41297,17226,0.9511,0.9983,0.4274,15735,12,2022-03-01
58928,44216,14711,0.9518,0.9775,0.3917,15737,13,2022-03-02
59743,43893,15851,0.9523,1.0399,0.3917,15740,13,2022-03-03
60004,46000,14004,0.9704,1.5769,0.4488,15741,15,2022-03-04
60363,44585,15778,0.9895,1.0159,0.5024,15745,14,2022-03-07
59709,46413,13296,1,0.9703,0.55,15748,14,2022-03-08
60090,53616,6473,0.9995,1,0.5893,15748,17,2022-03-09
59534,55426,4108,0.9979,0.9818,0.5655,15749,19,2022-03-10
60514,56501,4013,0.9976,1.009,0.5869,15751,20,2022-03-11
59737,53016,6721,0.997,0.992,0.5655,15756,18,2022-03-14
58808,50964,7844,0.9955,0.9536,0.5893,15759,18,2022-03-15
59929,54149,5780,0.9947,1.0305,0.625,15761,19,2022-03-16
60247,55155,5092,0.9937,0.9845,0.6131,15764,19,2022-03-17
61214,57337,3877,0.9932,0.9709,0.5774,15766,20,2022-03-18
61616,55680,5936,0.9934,1.051,0.5714,15769,20,2022-03-21
61878,53505,8374,0.9963,1.0657,0.6071,15773,19,2022-03-22
61628,54563,7064,1,1.0512,0.5833,15776,19,2022-03-23
61290,58102,3188,1,1,0.5536,15776,22,2022-03-24
61847,58234,3614,1,1.0201,0.5714,15778,23,2022-03-25
62206,57921,4285,1,1.0156,0.5714,15781,23,2022-03-28
63355,60664,2691,0.9994,0.9452,0.5321,15782,25,2022-03-29
63713,62287,1426,0.998,1,0.5702,15782,28,2022-03-30
63703,62750,953,0.9961,0.9966,0.5344,15783,30,2022-03-31
63523,62020,1504,0.9965,1.0158,0.5559,15785,31,2022-04-01
63538,57827,5711,0.9979,1.0299,0.5729,15792,27,2022-04-04
63569,59481,4089,1,1.0541,0.5729,15793,29,2022-04-05
62934,59979,2955,1,1.0078,0.6205,15795,30,2022-04-06
63207,59585,3622,1,0.9899,0.6205,15799,29,2022-04-07
63933,58732,5202,0.9996,0.9903,0.6205,15805,26,2022-04-08
63739,60053,3686,0.999,1.0033,0.5848,15807,27,2022-04-11
63486,60180,3306,0.9981,0.9795,0.5729,15809,28,2022-04-12
63283,59049,4235,0.9987,1.0325,0.5848,15813,27,2022-04-13
63858,54837,9021,1,1.0413,0.5746,15820,23,2022-04-14
63726,56124,7602,1,1.1101,0.5841,15825,21,2022-04-18
63588,52893,10695,1,1.0024,0.6317,15831,18,2022-04-19
64031,57488,6543,1,1.0111,0.6413,15834,18,2022-04-20
64315,59043,5272,1,1.0163,0.7128,15836,19,2022-04-21
62746,56449,6297,1,1.0116,0.7056,15841,17,2022-04-22
60967,57061,3905,1,1.0733,0.7005,15843,18,2022-04-25
61505,55858,5648,1,0.9386,0.6291,15847,17,2022-04-26
61156,47411,13745,0.9986,0.9471,0.5577,15855,12,2022-04-27
61352,51279,10073,0.9947,0.9975,0.5457,15858,12,2022-04-28
61771,54556,7215,0.9915,0.9619,0.5338,15860,13,2022-04-29
60422,53143,7280,0.9894,0.9775,0.5219,15863,13,2022-05-02
59150,42282,16869,0.9861,0.9628,0.4862,15870,9,2022-05-03
59285,43259,16026,0.9833,0.9769,0.4327,15872,10,2022-05-04
60144,48302,11841,0.9825,1.0389,0.4071,15874,11,2022-05-05
59055,48895,10160,0.9827,0.9885,0.35,15875,13,2022-05-06
58433,51704,6729,0.9836,1,0.3274,15875,16,2022-05-09
57932,52500,5432,0.984,1.0225,0.3512,15876,18,2022-05-10
56804,48551,8253,0.9827,0.9409,0.2798,15878,19,2022-05-11
56195,48405,7790,0.9755,0.8286,0.2512,15879,21,2022-05-12
57311,44030,13281,0.9654,0.9419,0.2155,15881,22,2022-05-13
57911,35956,21954,0.9572,0.9917,0.2298,15886,20,2022-05-16
58543,33921,24621,0.956,1.0328,0.2774,15889,20,2022-05-17
58657,31798,26859,0.9588,1.0588,0.3131,15895,17,2022-05-18
57270,36332,20938,0.9589,0.913,0.2774,15896,19,2022-05-19
57374,37548,19826,0.9556,0.9295,0.2536,15899,19,2022-05-20
57892,32054,25838,0.9493,0.9739,0.2944,15906,15,2022-05-23
57779,37985,19795,0.9455,0.9863,0.2944,15907,17,2022-05-24
58184,43837,14348,0.9442,1,0.2797,15907,20,2022-05-25
58826,45234,13592,0.9444,1.0191,0.3154,15909,21,2022-05-26
59211,49479,9731,0.945,1,0.3129,15909,24,2022-05-27
59481,50419,9062,0.9481,1.0741,0.3129,15910,26,2022-05-31
59551,51427,8124,0.9527,1.069,0.3844,15911,28,2022-06-01
59087,53783,5305,0.9574,1,0.4118,15911,31,2022-06-02
59478,54765,4713,0.9581,0.9522,0.4118,15912,33,2022-06-03
59486,56501,2984,0.9565,1,0.427,15912,36,2022-06-06
58633,56707,1926,0.9549,1,0.4098,15912,39,2022-06-07
59081,57497,1584,0.9549,1.0022,0.4217,15913,41,2022-06-08
58377,51557,6820,0.9544,0.9823,0.4503,15918,39,2022-06-09
56626,44257,12369,0.9525,0.9588,0.4568,15929,31,2022-06-10
55229,43748,11480,0.9483,0.9348,0.416,15933,30,2022-06-13
54590,33863,20728,0.9421,0.9267,0.4208,15948,18,2022-06-14
54073,30800,23273,0.935,0.9309,0.4057,15960,9,2022-06-15
53322,32461,20861,0.9299,0.9938,0.4057,15962,10,2022-06-16
52329,26063,26267,0.9248,0.9281,0.3831,15968,5,2022-06-17
52376,5499,46877,0.9207,0.9562,0.3474,15970,3,2022-06-21
52419,17299,35120,0.9149,0.9478,0.276,15972,2,2022-06-22
52600,17481,35120,0.9117,1,0.2683,15972,2,2022-06-23
53142,26540,26602,0.9099,1,0.2874,15972,4,2022-06-24
53878,34110,19768,0.9099,1,0.2785,15972,7,2022-06-27
53778,38761,15017,0.9099,1,0.2679,15972,10,2022-06-28
53063,41331,11732,0.9099,1,0.2156,15972,13,2022-06-29
52258,42748,9511,0.9099,1,0.2025,15972,16,2022-06-30
51801,43967,7834,0.9099,1,0.2105,15972,19,2022-07-01
51896,45414,6482,0.9099,1,0.2255,15972,22,2022-07-05
52779,47515,5264,0.9099,1,0.2368,15972,25,2022-07-06
53153,47302,5852,0.9111,1.0363,0.3023,15975,25,2022-07-07
53426,36099,17328,0.913,1.0192,0.3142,15978,25,2022-07-08
53307,40565,12742,0.9139,0.9733,0.3142,15979,27,2022-07-11
53180,40888,12292,0.9127,0.9729,0.2785,15983,26,2022-07-12
52952,43300,9652,0.9105,0.9862,0.2785,15984,28,2022-07-13
52608,38240,14368,0.9083,0.9776,0.2659,15994,21,2022-07-14
53500,39387,14112,0.9074,1.0086,0.2706,15997,21,2022-07-15
53710,41760,11950,0.9069,0.9998,0.25,15998,23,2022-07-18
53732,42838,10894,0.9063,0.9713,0.2301,15999,25,2022-07-19
54273,42464,11809,0.9055,1.0063,0.2586,16002,25,2022-07-20
54195,43206,10989,0.9042,0.9821,0.2432,16004,26,2022-07-21
54891,35485,19406,0.9055,1.0515,0.3002,16008,25,2022-07-22
54464,40173,14291,0.9066,1,0.3066,16008,28,2022-07-25
54721,43146,11574,0.9155,1.2294,0.3619,16009,30,2022-07-26
54451,46476,7974,0.9229,1,0.3163,16009,33,2022-07-27
55291,47346,7945,0.9326,1.0748,0.3402,16011,34,2022-07-28
55952,50510,5442,0.935,1,0.3644,16011,37,2022-07-29
56043,47297,8745,0.9411,1.1139,0.4359,16016,35,2022-08-01
56156,49353,6803,0.9459,1.0338,0.5073,16017,37,2022-08-02
56208,48749,7459,0.9514,1.0222,0.5573,16022,35,2022-08-03
55536,49977,5559,0.9526,0.9797,0.5573,16025,35,2022-08-04
54935,47157,7778,0.9542,1.0453,0.6002,16030,33,2022-08-05
55753,49370,6383,0.9539,0.9675,0.6359,16034,32,2022-08-08
56124,49994,6130,0.9543,0.9968,0.6359,16040,29,2022-08-09
56711,51061,5650,0.9537,1.0197,0.6787,16045,27,2022-08-10
57556,51250,6306,0.9566,1.0726,0.6787,16051,24,2022-08-11
57893,49335,8558,0.9609,1.0386,0.7287,16056,22,2022-08-12
58000,51039,6961,0.9676,1.0963,0.7287,16062,19,2022-08-15
58670,53480,5190,0.9723,1.0105,0.7505,16065,19,2022-08-16
58345,51722,6623,0.9781,1.0723,0.7505,16070,17,2022-08-17
58148,54860,3288,0.9805,0.9886,0.7262,16071,19,2022-08-18
57828,56666,1162,0.9825,1,0.7066,16071,22,2022-08-19
56062,54082,1980,0.9807,0.9579,0.6352,16072,24,2022-08-22
55764,54432,1332,0.98,1.0216,0.6495,16073,26,2022-08-23
55945,50337,5609,0.98,1.0202,0.6685,16078,24,2022-08-24
56599,45959,10640,0.9808,0.983,0.6452,16089,16,2022-08-25
57161,45426,11734,0.9814,1.0128,0.6571,16095,13,2022-08-26
55629,42361,13267,0.9801,0.9653,0.6197,16102,9,2022-08-29
56064,41346,14719,0.9791,0.9939,0.6054,16107,7,2022-08-30
55486,34044,21442,0.9775,0.9917,0.5625,16112,5,2022-08-31
54096,44386,9710,0.977,1,0.5313,16112,8,2022-09-01
54469,45116,9354,0.9742,0.9271,0.4598,16113,10,2022-09-02
54729,45200,9529,0.9737,1.0566,0.4836,16115,11,2022-09-06
53318,36599,16720,0.973,0.9956,0.436,16121,8,2022-09-07
54032,16337,37695,0.9745,0.9926,0.4539,16125,4,2022-09-08
54327,30111,24216,0.9755,1.0429,0.4734,16126,6,2022-09-09
54507,36605,17902,0.9767,0.9993,0.5091,16128,7,2022-09-12
53974,42235,11739,0.9774,0.9805,0.4377,16129,9,2022-09-13
53530,46724,6806,0.9767,1,0.4261,16129,12,2022-09-14
53322,43893,9430,0.9767,1.0173,0.4424,16131,13,2022-09-15
52640,47206,5434,0.9772,1,0.4263,16131,16,2022-09-16
52347,48245,4102,0.9789,1.0329,0.4876,16132,18,2022-09-19
52862,47354,5508,0.9781,0.9418,0.4828,16135,18,2022-09-20
52709,42196,10513,0.976,0.9636,0.4542,16140,16,2022-09-21
52044,33434,18611,0.9719,0.9739,0.4243,16147,12,2022-09-22
50691,39691,10999,0.9698,1,0.4546,16147,15,2022-09-23
50266,33194,17072,0.9667,0.9361,0.3831,16155,10,2022-09-26
50233,30819,19414,0.9642,0.9891,0.395,16159,9,2022-09-27
50000,35454,14546,0.9599,0.9468,0.3772,16161,10,2022-09-28
50158,38223,11934,0.9582,1.0139,0.3772,16162,12,2022-09-29
49569,32700,16869,0.9551,0.9489,0.3415,16166,11,2022-09-30
49805,36897,12908,0.9537,0.9956,0.3415,16167,13,2022-10-03
50393,32055,18338,0.9523,1.0143,0.3531,16172,11,2022-10-04
50424,35229,15195,0.9522,0.9868,0.3173,16173,13,2022-10-05
50605,37573,13032,0.9519,0.9897,0.2857,16174,15,2022-10-06
50379,38909,11470,0.9492,0.9439,0.2143,16175,17,2022-10-07
49672,37877,11796,0.9478,1.0235,0.2619,16176,19,2022-10-10
49318,38667,10651,0.9454,0.9608,0.2619,16177,21,2022-10-11
49344,39352,9992,0.9423,0.9261,0.2517,16178,23,2022-10-12
48515,39295,9221,0.9376,0.974,0.2214,16180,24,2022-10-13
50205,37246,12960,0.9333,0.9731,0.2571,16184,23,2022-10-14
49826,35002,14824,0.9316,1.0032,0.2571,16190,20,2022-10-17
50465,31407,19058,0.9315,1.0201,0.3167,16196,17,2022-10-18
50150,36626,13524,0.9323,1,0.2679,16196,20,2022-10-19
49632,34927,14705,0.9326,0.9892,0.3036,16198,21,2022-10-20
49385,38699,10686,0.9322,1,0.3253,16198,24,2022-10-21
50546,41438,9108,0.9321,1.0063,0.3181,16200,25,2022-10-24
50525,42578,7947,0.9316,0.9798,0.3181,16201,27,2022-10-25
51521,44422,7099,0.9326,1.0436,0.3895,16202,29,2022-10-26
51977,46441,5536,0.9363,1.0903,0.461,16203,31,2022-10-27
51858,45881,5976,0.9442,1.1136,0.461,16205,32,2022-10-28
52351,47257,5093,0.9554,1.1513,0.5324,16207,33,2022-10-31
52532,49249,3284,0.9655,1.0538,0.6038,16208,35,2022-11-01
52038,47104,4934,0.9725,1.0118,0.6181,16213,33,2022-11-02
50956,47795,3161,0.9707,0.8808,0.5824,16215,34,2022-11-03
52151,50721,1430,0.967,1,0.5883,16215,37,2022-11-04
52625,49674,2951,0.9641,1.0322,0.5645,16219,36,2022-11-07
52952,49931,3021,0.9687,1.1086,0.6133,16221,37,2022-11-08
52862,49348,3514,0.973,0.9904,0.6061,16226,35,2022-11-09
53717,48972,4746,0.9781,1.0603,0.6416,16231,33,2022-11-10
54523,50170,4353,0.9802,1.0109,0.663,16236,31,2022-11-11
54501,51490,3011,0.9828,1.0071,0.6987,16238,32,2022-11-14
54525,51111,3413,0.9855,1.0643,0.6809,16242,31,2022-11-15
54450,52022,2429,0.9885,1.0219,0.6809,16244,32,2022-11-16
53588,50756,2832,0.9926,1.038,0.6571,16247,32,2022-11-17
54358,50968,3390,0.9943,0.9919,0.6095,16250,32,2022-11-18
54170,52485,1685,0.9953,1,0.5816,16250,35,2022-11-21
54816,51516,3300,0.9957,1.0205,0.6208,16254,34,2022-11-22
55076,48575,6502,0.9967,1.0111,0.6744,16262,29,2022-11-23
55477,51481,3997,0.9995,1.0508,0.7042,16265,29,2022-11-25
55151,50530,4621,1,1.0421,0.7114,16270,27,2022-11-28
55046,53089,1957,1,0.9543,0.64,16271,29,2022-11-29
55250,54479,771,0.9999,1,0.6571,16271,32,2022-11-30
56590,51557,5033,1,1.1312,0.6714,16279,27,2022-12-01
55849,51180,4669,1,1.0108,0.6619,16282,27,2022-12-02
55973,50914,5059,1,1.0265,0.6976,16285,27,2022-12-05
55533,51619,3914,1.0,0.9622,0.6678,16288,27,2022-12-06
55231,50436,4795,0.9992,0.9887,0.6202,16294,24,2022-12-07
55471,53441,2031,0.9976,1,0.6169,16294,27,2022-12-08
55419,48508,6911,0.9975,1.0092,0.6237,16301,23,2022-12-09
55414,47604,7811,0.9988,1.0298,0.6159,16307,20,2022-12-12
57321,43631,13690,1,1.0957,0.6337,16316,14,2022-12-13
56495,48834,7661,1,1.0283,0.6516,16318,15,2022-12-14
55957,53010,2948,1,1,0.6267,16318,18,2022-12-15
54841,51958,2884,0.9975,0.8989,0.5838,16320,19,2022-12-16
54745,52936,1809,0.993,0.9673,0.5838,16321,21,2022-12-19
54582,44770,9812,0.9872,0.9657,0.5381,16327,18,2022-12-20
55173,47886,7288,0.9853,1.0093,0.5024,16329,19,2022-12-21
55272,41921,13351,0.9855,1.0333,0.5262,16335,16,2022-12-22
55065,39172,15893,0.9862,0.9765,0.4786,16341,13,2022-12-23
55321,38557,16764,0.9879,1.0416,0.5143,16347,10,2022-12-27
55608,44224,11383,0.991,1.0781,0.5619,16349,11,2022-12-28
55321,50064,5257,0.995,1,0.5578,16349,14,2022-12-29
55331,52869,2462,0.9975,1,0.567,16349,17,2022-12-30
55847,54682,1165,0.9975,1,0.5718,16349,20,2023-01-03
56275,55699,576,0.9975,1,0.5412,16349,23,2023-01-04
56351,52722,3629,0.9985,1.0287,0.5055,16351,24,2023-01-05
56759,53330,3430,1,1.0569,0.5304,16353,25,2023-01-06
57411,51493,5918,1,1.0519,0.6018,16357,24,2023-01-09
56859,50821,6038,1,1.0341,0.6554,16361,23,2023-01-10
57377,51246,6131,1,1.0262,0.6911,16365,22,2023-01-11
57443,53396,4047,1,1.0347,0.6911,16367,23,2023-01-12
56887,54410,2477,1,1.0101,0.6911,16368,25,2023-01-13
57482,54323,3159,1,1.0195,0.7387,16372,24,2023-01-17
57416,54252,3164,1,1.0266,0.7506,16375,24,2023-01-18
55918,51997,3921,1,0.9672,0.6792,16379,23,2023-01-19
56075,52854,3220,0.9987,0.9685,0.639,16382,23,2023-01-20
56674,51247,5427,0.9953,0.9642,0.5992,16387,21,2023-01-23
56373,45868,10505,0.9931,1.0012,0.6097,16394,17,2023-01-24
55784,49657,6127,0.9913,0.9819,0.5689,16396,18,2023-01-25
56800,47202,9598,0.9909,1.0039,0.5903,16401,16,2023-01-26
56382,46907,9475,0.9905,1.0017,0.5546,16405,15,2023-01-27
56190,50407,5784,0.9912,1.0172,0.5546,16406,17,2023-01-30
55828,52993,2835,0.9919,1,0.5406,16406,20,2023-01-31
56685,53900,2785,0.9934,1.0293,0.5763,16408,21,2023-02-01
58050,49654,8395,0.9951,1.0216,0.5883,16414,18,2023-02-02
57279,48703,8576,0.9984,1.049,0.5704,16418,17,2023-02-03
56986,52260,4726,0.9965,0.8745,0.499,16419,19,2023-02-06
57079,54551,2528,0.9939,1,0.4632,16419,22,2023-02-07
57306,54770,2536,0.9923,1.076,0.5346,16420,24,2023-02-08
57005,46447,10559,0.9949,1.0031,0.5652,16427,20,2023-02-09
56014,47214,8800,0.9971,0.9888,0.5831,16431,19,2023-02-10
56042,52129,3913,0.9968,1,0.5737,16431,22,2023-02-13
56426,47529,8897,0.9964,0.9992,0.6094,16437,19,2023-02-14
56770,52827,3943,0.9957,0.9798,0.5523,16438,21,2023-02-15
56693,52693,4000,0.9959,1.0249,0.5523,16440,22,2023-02-16
56421,51897,4524,0.9959,0.9976,0.4987,16444,21,2023-02-17
55637,47803,7834,0.9954,0.9628,0.4734,16449,19,2023-02-21
54809,38620,16189,0.993,0.9674,0.4019,16457,14,2023-02-22
54994,39869,15125,0.9898,0.9761,0.3543,16460,14,2023-02-23
54368,39498,14870,0.9878,0.9971,0.3186,16464,13,2023-02-24
54816,40424,14393,0.9868,0.9953,0.3543,16466,14,2023-02-27
54437,37649,16788,0.9869,1.0123,0.3473,16471,12,2023-02-28
54251,41460,12792,0.987,0.9958,0.2758,16472,14,2023-03-01
54043,33348,20695,0.9871,0.9938,0.2595,16477,12,2023-03-02
54489,29767,24722,0.9873,1.015,0.2952,16481,11,2023-03-03
54569,31316,23252,0.9871,0.9861,0.2774,16484,11,2023-03-06
54207,36982,17225,0.9871,1,0.2615,16484,14,2023-03-07
53917,37875,16041,0.9875,1.0241,0.3329,16485,16,2023-03-08
54095,37008,17087,0.9871,0.9645,0.3329,16489,15,2023-03-09
53056,39351,13705,0.9856,0.9659,0.3151,16490,17,2023-03-10
51559,39032,12527,0.9794,0.89,0.3008,16492,18,2023-03-13
52405,40344,12062,0.971,0.9019,0.3008,16494,19,2023-03-14
51564,29122,22442,0.962,0.9516,0.3008,16503,13,2023-03-15
51447,29702,21745,0.9549,0.94,0.3008,16507,12,2023-03-16
52234,35172,17062,0.9505,0.9802,0.2651,16508,14,2023-03-17
51842,35957,15885,0.9479,1.0027,0.2722,16510,15,2023-03-20
52119,37137,14982,0.9496,1.0666,0.3436,16512,16,2023-03-21
51940,41636,10304,0.9518,1,0.3539,16512,19,2023-03-22
51387,44328,7059,0.954,1,0.3256,16512,22,2023-03-23
51472,45422,6050,0.9535,0.9836,0.3018,16513,24,2023-03-24
52419,44395,8024,0.9521,0.976,0.282,16515,25,2023-03-27
52567,40554,12013,0.9499,0.9751,0.2284,16519,24,2023-03-28
52758,43220,9538,0.9483,1,0.209,16519,27,2023-03-29
53189,39176,14012,0.9494,1.0595,0.2626,16523,26,2023-03-30
53331,41878,11452,0.9517,1.0095,0.334,16524,28,2023-03-31
53726,41815,11911,0.9563,1.0729,0.4054,16526,29,2023-04-03
53949,43959,9989,0.9617,1.0838,0.4768,16528,30,2023-04-04
53456,46989,6468,0.9688,1.0622,0.5304,16529,32,2023-04-05
53621,49857,3764,0.9768,1.1033,0.6018,16530,34,2023-04-06
53544,50623,2921,0.9837,1.0487,0.6376,16532,35,2023-04-10
54250,52101,2149,0.988,0.9814,0.5661,16534,36,2023-04-11
54803,52648,2155,0.989,1.0013,0.5773,16536,37,2023-04-12
53977,50890,3087,0.9869,0.9527,0.5699,16540,36,2023-04-13
54288,48383,5905,0.9874,1.0611,0.6413,16546,33,2023-04-14
54090,47439,6651,0.989,1.0344,0.6923,16553,29,2023-04-17
54624,51072,3551,0.9922,1.0032,0.7459,16554,31,2023-04-18
54162,51417,2745,0.9931,0.9883,0.7474,16558,30,2023-04-19
53982,50668,3314,0.9925,0.9911,0.7245,16565,26,2023-04-20
54050,50145,3905,0.992,1.0054,0.6959,16570,24,2023-04-21
54045,49524,4521,0.9919,1.002,0.6602,16574,23,2023-04-24
53628,50004,3624,0.99,0.9348,0.5888,16576,24,2023-04-25
52958,49885,3073,0.9891,1.0357,0.5888,16577,25,2023-04-26
52707,49270,3436,0.9888,1.0202,0.565,16580,25,2023-04-27
52977,39209,13767,0.99,0.9811,0.513,16591,17,2023-04-28
53336,33300,20036,0.9906,1.0179,0.5538,16598,13,2023-05-01
53319,41275,12044,0.9916,1.0288,0.5895,16601,13,2023-05-02
53405,47706,5699,0.995,1.0575,0.6431,16602,15,2023-05-03
52861,47988,4873,0.9978,1.0003,0.6193,16605,15,2023-05-04
52857,49819,3038,0.9998,1.002,0.6397,16606,17,2023-05-05
53047,48162,4885,1,1.0066,0.6397,16609,17,2023-05-08
53117,49587,3530,0.9985,0.948,0.6219,16610,19,2023-05-09
53157,49055,4102,0.9979,1.026,0.6627,16613,19,2023-05-10
53279,41829,11450,0.9969,0.9957,0.6523,16624,11,2023-05-11
53123,46636,6487,0.9971,0.985,0.6166,16626,12,2023-05-12
53041,50298,2743,0.9965,1,0.6606,16626,15,2023-05-15
53099,50360,2739,0.9978,1.0544,0.6249,16628,16,2023-05-16
53230,48773,4458,0.9997,1.0051,0.613,16632,15,2023-05-17
53191,48634,4557,1,0.9756,0.5935,16633,17,2023-05-18
53683,49274,4408,1,1.0466,0.6241,16635,18,2023-05-19
53494,46704,6791,1,0.9982,0.5884,16639,17,2023-05-22
53071,46425,6646,1,0.9717,0.517,16644,15,2023-05-23
52377,45977,6399,0.9978,0.9653,0.4694,16647,15,2023-05-24
52346,45459,6887,0.9944,0.9613,0.3979,16649,16,2023-05-25
52542,44942,7600,0.9925,1.0188,0.3979,16652,16,2023-05-26
53112,43728,9384,0.992,1.0045,0.4456,16655,16,2023-05-30
52665,40651,12014,0.9918,0.9706,0.392,16659,15,2023-05-31
52499,37655,14844,0.9904,0.9829,0.3738,16664,13,2023-06-01
52945,31200,21745,0.99,1.0338,0.4452,16669,11,2023-06-02
53525,37983,15542,0.9912,1.0196,0.4726,16671,12,2023-06-05
52758,41832,10926,0.9936,1.0198,0.5083,16672,14,2023-06-06
53766,46471,7295,0.996,1.033,0.544,16673,16,2023-06-07
53798,46950,6849,0.9976,0.9958,0.5679,16676,16,2023-06-08
54255,51143,3113,0.9985,1,0.537,16676,19,2023-06-09
54433,49857,4576,0.9994,1.0307,0.5548,16680,18,2023-06-12
55121,51220,3901,1,1.0495,0.6263,16681,20,2023-06-13
55305,50980,4324,1,1.031,0.6977,16684,20,2023-06-14
54956,50983,3972,1,1.015,0.7691,16687,20,2023-06-15
55856,51429,4428,1,1.0222,0.7691,16691,19,2023-06-16
54982,52643,2339,1,1.0516,0.7929,16693,20,2023-06-20
54857,53886,970,1,1,0.8317,16693,23,2023-06-21
54720,53765,956,1,1.0038,0.8889,16694,25,2023-06-22
54240,52966,1274,0.999,0.9666,0.8532,16698,24,2023-06-23
54431,53661,769,0.9974,0.9805,0.7817,16700,25,2023-06-26
54618,51758,2860,0.996,1.013,0.7639,16704,24,2023-06-27
55134,49463,5671,0.9959,1.0037,0.7371,16712,19,2023-06-28
55081,49300,5781,0.9973,1.0254,0.7541,16719,15,2023-06-29
55945,50412,5534,0.999,1.0212,0.785,16722,15,2023-06-30
56080,50222,5858,1,1.004,0.7742,16727,13,2023-07-03
56381,54023,2358,1,1.0323,0.7742,16729,14,2023-07-05
55200,54567,633,1,1,0.7581,16729,17,2023-07-06
55129,54294,835,1,0.9977,0.6867,16730,18,2023-07-07
55219,54072,1147,0.9982,0.9486,0.6153,16731,20,2023-07-10
56111,54871,1240,0.9974,1.0288,0.6153,16734,20,2023-07-11
56596,53124,3471,0.9974,1.0232,0.6122,16738,19,2023-07-12
56394,47011,9383,0.9991,1.0002,0.5693,16743,17,2023-07-13
56286,43625,12661,1,1.0243,0.5908,16748,15,2023-07-14
55679,48044,7635,1,0.9853,0.5908,16750,16,2023-07-17
55996,48293,7703,1,1.0124,0.5908,16754,15,2023-07-18
56442,49259,7183,1,1.0503,0.6175,16758,14,2023-07-19
56654,50448,6206,1,1.106,0.6482,16760,15,2023-07-20
56751,50392,6358,1,0.9969,0.6244,16763,15,2023-07-21
56221,53621,2600,1,1,0.6261,16763,18,2023-07-24
56026,51396,4630,0.9982,0.9507,0.5785,16766,18,2023-07-25
56083,51446,4637,0.9966,0.9996,0.5589,16768,19,2023-07-26
56689,51513,5176,0.9956,1.0194,0.6303,16771,19,2023-07-27
56294,47651,8643,0.9959,0.9921,0.6541,16777,16,2023-07-28
56454,51487,4967,0.9961,0.9939,0.5827,16779,17,2023-07-31
55901,49969,5932,0.9963,1.021,0.6005,16782,17,2023-08-01
55419,47698,7720,0.9965,0.9914,0.5863,16787,15,2023-08-02
55542,48386,7155,0.9962,0.9773,0.5291,16790,15,2023-08-03
55647,50208,5439,0.9957,1.0159,0.6005,16791,17,2023-08-04
55431,44660,10771,0.9948,0.9802,0.547,16798,13,2023-08-07
54970,43900,11070,0.9953,1.0194,0.5327,16803,11,2023-08-08
55740,46532,9208,0.9964,1.0328,0.5327,16805,12,2023-08-09
55328,47901,7427,0.9972,0.9713,0.5208,16807,13,2023-08-10
55020,42688,12332,0.9971,0.9948,0.5048,16812,11,2023-08-11
55161,42984,12177,0.9962,1.0074,0.5286,16815,11,2023-08-14
54691,45300,9391,0.9954,0.9729,0.4929,16817,12,2023-08-15
54307,45543,8764,0.9939,0.9753,0.4214,16819,13,2023-08-16
54462,40181,14281,0.9914,0.9769,0.3976,16823,12,2023-08-17
53664,41796,11868,0.9882,0.9541,0.3976,16824,14,2023-08-18
54015,38182,15832,0.9855,0.9898,0.344,16828,13,2023-08-21
53939,35406,18533,0.9835,0.9969,0.3476,16832,12,2023-08-22
53609,36056,17553,0.9825,0.9816,0.3476,16835,12,2023-08-23
53744,28392,25352,0.9815,0.9925,0.2966,16842,8,2023-08-24
53546,30050,23496,0.9805,0.9952,0.3323,16844,9,2023-08-25
53726,33557,20169,0.9801,1.001,0.3109,16846,10,2023-08-28
53690,37248,16442,0.9801,1.0039,0.3109,16847,12,2023-08-29
54194,42707,11487,0.9802,1,0.2974,16847,15,2023-08-30
54644,38855,15789,0.9814,1.0303,0.3402,16850,15,2023-08-31
54879,41314,13565,0.983,1.0182,0.364,16851,17,2023-09-01
54622,39954,14668,0.9849,1.0107,0.4355,16855,16,2023-09-05
54006,45532,8474,0.9859,1,0.4666,16855,19,2023-09-06
