175227,173662,1565,2020,66,2022-08-15
174414,170049,4366,2024,66,2022-08-16
173029,171828,1201,2024,69,2022-08-17
172075,168433,3642,2025,68,2022-08-18
169116,165132,3984,2031,64,2022-08-19
166673,166391,283,2034,65,2022-08-22
166599,133963,32636,2047,52,2022-08-23
167790,123233,44557,2052,47,2022-08-24
165966,165934,32,2062,38,2022-08-25
159136,39985,119151,2071,29,2022-08-26
158730,13330,145400,2087,13,2022-08-29
158683,10252,148430,2090,10,2022-08-30
158590,8644,149946,2093,7,2022-08-31
158640,6665,151974,2095,5,2022-09-01
158518,6544,151974,2095,5,2022-09-02
158524,158497,27,2099,2,2022-09-06
161382,161356,27,2099,2,2022-09-07
163496,163469,27,2099,2,2022-09-08
166656,166629,27,2099,2,2022-09-09
155832,153867,1965,2100,9,2022-09-12
157928,156335,1594,2100,15,2022-09-13
154156,152563,1594,2100,15,2022-09-14
155934,154447,1487,2100,17,2022-09-15
159780,158293,1487,2100,17,2022-09-16
154822,148974,5848,2106,33,2022-09-19
152620,54278,98342,2122,17,2022-09-20
152152,152142,10,2128,12,2022-09-21
148862,129551,19311,2132,8,2022-09-22
147946,128237,19709,2137,3,2022-09-23
147070,147006,63,2137,6,2022-09-26
148708,148570,139,2139,5,2022-09-27
146674,146536,139,2139,5,2022-09-28
144739,144601,139,2139,5,2022-09-29
148102,148031,70,2139,6,2022-09-30
148395,146251,2145,2140,8,2022-10-03
147108,144240,2868,2141,12,2022-10-04
142753,140048,2706,2142,19,2022-10-05
